Country,City,Province,Start Station Name,Count,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,,,,,,,,,,,,,,,,,,,,Start Station Name,Count
Canada,Toronto,Ontario,Kingston Rd / Beech Ave,2205,43.680247,-79.290727,1,intersection,,Kingston Rd,,,Toronto,ON,,M4E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Kingston Rd / Beech Ave,2205
Canada,Toronto,Ontario,Lake Shore Blvd E / Knox Ave,1166,43.66069,-79.321943,0.76,intersection,,Lake Shore Blvd E,,,Toronto,ON,,M7Y,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lake Shore Blvd E / Knox Ave,1166
Canada,Toronto,Ontario,Lake Shore Blvd E / Leslie St,6901,43.659229,-79.328423,1,intersection,,Lake Shore Blvd E,,,Toronto,ON,,M4M,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lake Shore Blvd E / Leslie St,6901
Canada,Toronto,Ontario,Lake Shore Blvd W / Colborne Lodge Dr,8599,43.638003,-79.459003,1,intersection,,Lake Shore Blvd W,,,Toronto,ON,,M6S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lake Shore Blvd W / Colborne Lodge Dr,8599
Canada,Toronto,Ontario,Lake Shore Blvd W / Ellis Ave,8206,43.636362,-79.465331,1,intersection,,Lake Shore Blvd W,,,Toronto,ON,,M6S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lake Shore Blvd W / Ellis Ave,8206
Canada,Toronto,Ontario,Lake Shore Blvd W / Louisa St,1369,43.615734,-79.488218,0.93,intersection,,Lake Shore Blvd W,,,Etobicoke,ON,,M8V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lake Shore Blvd W / Louisa St,1369
Canada,Toronto,Ontario,Lake Shore Blvd W / Ontario Dr,14259,43.630481,-79.419786,0.99,intersection,,Lake Shore Blvd W,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lake Shore Blvd W / Ontario Dr,14259
Canada,Toronto,Ontario,Lake Shore Blvd W / The Boulevard Club,8258,43.602161,-79.498258,0.9,street_center,,Lake Shore Blvd W,,,Etobicoke,ON,,M8V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lake Shore Blvd W / The Boulevard Club,8258
Canada,Toronto,Ontario,Lake Shore Blvd W / Thirty Ninth Street,725,43.602161,-79.498258,0.9,street_center,,Lake Shore Blvd W,,,Etobicoke,ON,,M8V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lake Shore Blvd W / Thirty Ninth Street,725
Canada,Toronto,Ontario,Lake Shore Blvd W / Twenty Fourth St,1147,43.602161,-79.498258,0.9,street_center,,Lake Shore Blvd W,,,Etobicoke,ON,,M8V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lake Shore Blvd W / Twenty Fourth St,1147
Canada,Toronto,Ontario,Lake Shore Blvd W / Windermere Ave,5844,43.635214,-79.468164,1,intersection,,Lake Shore Blvd W,,,Toronto,ON,,M6S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lake Shore Blvd W / Windermere Ave,5844
Canada,Toronto,Ontario,Langford Ave / Danforth Ave - SMART,3700,43.679784,-79.340591,0.99,intersection,,Danforth Ave,,,Toronto,ON,,M4J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Langford Ave / Danforth Ave - SMART,3700
Canada,Toronto,Ontario,Lansdowne Ave / Whytock Ave,2532,43.653846,-79.441132,1,intersection,,Lansdowne Ave,,,Toronto,ON,,M6H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lansdowne Ave / Whytock Ave,2532
Canada,Toronto,Ontario,Lansdowne Subway Station,7558,43.636103,-79.540079,0.9,point,,Subway Cres,,,Etobicoke,ON,,M9B,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lansdowne Subway Station,7558
Canada,Toronto,Ontario,Lascelles Blvd / Eglinton Ave W,2092,43.705597,-79.403736,1,intersection,,Eglinton Ave W,,,Toronto,ON,,M4R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lascelles Blvd / Eglinton Ave W,2092
Canada,Toronto,Ontario,Lawton Blvd / Yonge St,4660,43.716364,-79.400433,0.8,intersection,,Yonge St,,,Toronto,ON,,M4P,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lawton Blvd / Yonge St,4660
Canada,Toronto,Ontario,Liberty St / Fraser Ave Green P,7453,43.637585,-79.424121,1,intersection,,Liberty St,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Liberty St / Fraser Ave Green P,7453
Canada,Toronto,Ontario,Lisgar Park,19469,43.646563,-79.425062,1,street_center,,Lisgar St,,,Toronto,ON,,M6J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lisgar Park,19469
Canada,Toronto,Ontario,Lisgar St / Dundas St SMART,9415,43.649499,-79.426767,0.8,intersection,,Dundas St W,,,Toronto,ON,,M6J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lisgar St / Dundas St SMART,9415
Canada,Toronto,Ontario,Little Norway Park,10835,43.634012,-79.398928,1,street_center,,Little Norway Cres,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Little Norway Park,10835
Canada,Toronto,Ontario,Livingston Rd (Highland Creek Trail),242,43.748252,-79.199645,0.9,street_center,,Livingston Rd,,,Scarborough,ON,,M1E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Livingston Rd (Highland Creek Trail),242
Canada,Toronto,Ontario,Livingston Rd / Guildwood Pkwy,343,43.747585,-79.199293,1,intersection,,Guildwood Pkwy,,,Scarborough,ON,,M1E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Livingston Rd / Guildwood Pkwy,343
Canada,Toronto,Ontario,Logan Av / Gerrard St E,7963,43.667092,-79.345183,1,intersection,,Gerrard St E,,,Toronto,ON,,M4M,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Logan Av / Gerrard St E,7963
Canada,Toronto,Ontario,Logan Ave / Bain Ave,3940,43.671956,-79.347195,1,intersection,,Bain Ave,,,Toronto,ON,,M4K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Logan Ave / Bain Ave,3940
Canada,Toronto,Ontario,Long Branch GO Station,34,43.591894,-79.532985,0.9,street_center,,Long Branch Ave,,,Etobicoke,ON,,M8W,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Long Branch GO Station,34
Canada,Toronto,Ontario,Lonsdale Rd / Spadina Rd,1068,43.688659,-79.41266,1,intersection,,Lonsdale Rd,,,Toronto,ON,,M5P,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lonsdale Rd / Spadina Rd,1068
Canada,Toronto,Ontario,Lower Don River Trail and Taylor Creek Trail,2154,43.645415,-79.387361,1,place,,,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lower Don River Trail and Taylor Creek Trail,2154
Canada,Toronto,Ontario,Lower Jarvis / Queens Quay E,27394,43.643941,-79.368962,0.8,intersection,,Lower Jarvis St,,,Toronto,ON,,M5E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lower Jarvis / Queens Quay E,27394
Canada,Toronto,Ontario,Lower Sherbourne St / The Esplanade,11505,43.647237,-79.366472,1,point,,Lower Sherbourne St,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lower Sherbourne St / The Esplanade,11505
Canada,Toronto,Ontario,Lower Simcoe St / Bremner Blvd,20621,43.642384,-79.383996,1,intersection,,Bremner Blvd,,,Toronto,ON,,M5J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lower Simcoe St / Bremner Blvd,20621
Canada,Toronto,Ontario,Lower Spadina Ave / Lake Shore Blvd,12092,43.638511,-79.392243,0.8,intersection,,Lake Shore Blvd W,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lower Spadina Ave / Lake Shore Blvd,12092
Canada,Toronto,Ontario,Lumsden Ave / Eastdale Ave,841,43.694376,-79.300591,0.7,intersection,,Eastdale Ave,,,East York,ON,,M4C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lumsden Ave / Eastdale Ave,841
Canada,Toronto,Ontario,Lundy Ave / Etienne Brule Park,1053,43.650627,-79.449448,0.44,intersection,,Lynd Ave,,,Toronto,ON,,M6R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lundy Ave / Etienne Brule Park,1053
Canada,Toronto,Ontario,Lynn Williams St / East Liberty St - SMART,19077,43.638642,-79.417098,1,intersection,,Lynn Williams St,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Lynn Williams St / East Liberty St - SMART,19077
Canada,Toronto,Ontario,Macpherson Ave / Spadina Rd,7521,43.675864,-79.407477,1,intersection,,Macpherson Ave,,,Toronto,ON,,M5R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Macpherson Ave / Spadina Rd,7521
Canada,Toronto,Ontario,Madison Ave / Bloor St W,8486,43.666648,-79.403863,0.94,intersection,,Bloor St W,,,Toronto,ON,,M5R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Madison Ave / Bloor St W,8486
Canada,Toronto,Ontario,Mallon Ave / Jones Ave -SMART,4997,43.665851,-79.334166,1,intersection,,Jones Ave,,,Toronto,ON,,M4M,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Mallon Ave / Jones Ave -SMART,4997
Canada,Toronto,Ontario,Marie Curtis Park,1780,43.799522,-79.208985,0.9,street_center,,Curtis Cres,,,Scarborough,ON,,M1B,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Marie Curtis Park,1780
Canada,Toronto,Ontario,Marilyn Bell Park Tennis Court,15670,43.800726,-79.331335,0.86,street_center,,Parkdene Ct,,,Scarborough,ON,,M1W,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Marilyn Bell Park Tennis Court,15670
Canada,Toronto,Ontario,Martin Goodman Trail (Marilyn Bell Park),7379,43.701447,-79.378868,1,street_center,,Martin St,,,Toronto,ON,,M4S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Martin Goodman Trail (Marilyn Bell Park),7379
Canada,Toronto,Ontario,Martin Goodman Trail / Ontario Dr,7752,43.701535,-79.378581,0.9,street_center,,Martin St,,,Toronto,ON,,M4S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Martin Goodman Trail / Ontario Dr,7752
Canada,Toronto,Ontario,Mary McCormick Rec Centre (Sheridan Ave),4221,43.649507,-79.43369,1,street_center,,Sheridan Ave,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Mary McCormick Rec Centre (Sheridan Ave),4221
Canada,Toronto,Ontario,McGill St / Church St,20523,43.660669,-79.378857,1,intersection,,Church St,,,Toronto,ON,,M5B,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,McGill St / Church St,20523
Canada,Toronto,Ontario,Merton St / Mount Pleasant Rd,2115,43.698169,-79.386472,1,intersection,,Mt Pleasant Rd,,,Toronto,ON,,M4S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Merton St / Mount Pleasant Rd,2115
Canada,Toronto,Ontario,Metro Hall Plaza,9996,43.696805,-79.427296,1,street_center,,Hill Pl,,,York,ON,,M6C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Metro Hall Plaza,9996
Canada,Toronto,Ontario,Mill St / Parliament St,16857,43.647766,-79.361184,0.84,intersection,,Parliament St,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Mill St / Parliament St,16857
Canada,Toronto,Ontario,Mill St / Tannery Rd,5076,43.652196,-79.35436,1,intersection,,Mill St,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Mill St / Tannery Rd,5076
Canada,Toronto,Ontario,Moore Park,1393,43.694607,-79.381214,0.95,street_center,,Moore Ave,,,Toronto,ON,,M4T,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Moore Park,1393
Canada,Toronto,Ontario,Morningside Park (Highland Creek Trail),679,43.770504,-79.186854,0.9,point,,Morningside Ave,,,Scarborough,ON,,M1E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Morningside Park (Highland Creek Trail),679
Canada,Toronto,Ontario,Morse St / Eastern Ave,3592,43.65812,-79.340172,1,intersection,,Morse St,,,Toronto,ON,,M4M,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Morse St / Eastern Ave,3592
Canada,Toronto,Ontario,Mortimer Ave / Carlaw Ave SMART,2001,43.685293,-79.349869,1,intersection,,Carlaw Ave,,,East York,ON,,M4K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Mortimer Ave / Carlaw Ave SMART,2001
Canada,Toronto,Ontario,Mortimer Ave / Coxwell Ave,2863,43.690582,-79.326557,1,intersection,,Coxwell Ave,,,East York,ON,,M4C,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Mortimer Ave / Coxwell Ave,2863
Canada,Toronto,Ontario,Nassau St / Bellevue Ave,14040,43.654949,-79.403664,1,intersection,,Nassau St,,,Toronto,ON,,M5T,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Nassau St / Bellevue Ave,14040
Canada,Toronto,Ontario,Navy Wharf Ct. / Bremner Blvd.,14351,43.640682,-79.391511,1,intersection,,Navy Wharf Ct,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Navy Wharf Ct. / Bremner Blvd.,14351
Canada,Toronto,Ontario,Neil McLellan Park,3017,43.645415,-79.387361,1,place,,,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Neil McLellan Park,3017
Canada,Toronto,Ontario,Nelson St / Duncan St,28920,43.648808,-79.38891,1,intersection,,Duncan St,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Nelson St / Duncan St,28920
Canada,Toronto,Ontario,Niagara St / Richmond St W,17162,43.645009,-79.40947,1,intersection,,Niagara St,,,Toronto,ON,,M6J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Niagara St / Richmond St W,17162
Canada,Toronto,Ontario,Niagara St / Tecumseth St,4660,43.6414,-79.404445,1,intersection,,Niagara St,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Niagara St / Tecumseth St,4660
Canada,Toronto,Ontario,Noble St / Queen St W,4673,43.641918,-79.430108,0.98,intersection,,Queen St W,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Noble St / Queen St W,4673
Canada,Toronto,Ontario,Northern Dancer Blvd / Lake Shore Blvd E,8861,43.663463,-79.309743,1,intersection,,Lake Shore Blvd E,,,Toronto,ON,,M4L,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Northern Dancer Blvd / Lake Shore Blvd E,8861
Canada,Toronto,Ontario,O'Connor Dr / Curity Ave - SMART,384,43.704456,-79.313661,0.89,intersection,,O'connor Dr,,,East York,ON,,M4B,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,O'Connor Dr / Curity Ave - SMART,384
Canada,Toronto,Ontario,Oak St / Sumach St,9720,43.657208,-79.359071,0.89,intersection,,Sumach St,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Oak St / Sumach St,9720
Canada,Toronto,Ontario,Ontario Place Blvd / Lake Shore Blvd W (East),17898,43.632442,-79.410968,1,intersection,,Lake Shore Blvd W,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Ontario Place Blvd / Lake Shore Blvd W (East),17898
Canada,Toronto,Ontario,Ontario St / Adelaide St E -SMART,17033,43.652691,-79.3662,1,intersection,,Ontario St,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Ontario St / Adelaide St E -SMART,17033
Canada,Toronto,Ontario,Orchard Park,2046,43.772538,-79.177995,0.86,street_center,,Orchard Park Dr,,,Scarborough,ON,,M1E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Orchard Park,2046
Canada,Toronto,Ontario,Orde St / McCaul St,9598,43.654793,-79.391638,0.73,intersection,,McCaul St,,,Toronto,ON,,M5T,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Orde St / McCaul St,9598
Canada,Toronto,Ontario,Oriole Pkwy / Kilbarry Rd,1689,43.695485,-79.402391,1,intersection,,Oriole Pkwy,,,Toronto,ON,,M5P,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Oriole Pkwy / Kilbarry Rd,1689
Canada,Toronto,Ontario,Ossington Ave / Bloor St W,7984,43.66198,-79.425654,1,intersection,,Ossington Ave,,,Toronto,ON,,M6G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Ossington Ave / Bloor St W,7984
Canada,Toronto,Ontario,Ossington Ave / College St,11494,43.654394,-79.42269,1,intersection,,Ossington Ave,,,Toronto,ON,,M6G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Ossington Ave / College St,11494
Canada,Toronto,Ontario,Ossington Ave / Harrison St,7887,43.650954,-79.421366,1,intersection,,Ossington Ave,,,Toronto,ON,,M6J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Ossington Ave / Harrison St,7887
Canada,Toronto,Ontario,Pacific Ave / Glenlake Ave,4996,43.657569,-79.46523,1,intersection,,Pacific Ave,,,Toronto,ON,,M6P,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Pacific Ave / Glenlake Ave,4996
Canada,Toronto,Ontario,Palmerston Ave / Dundas St W,17438,43.651784,-79.408473,1,intersection,,Dundas St W,,,Toronto,ON,,M6J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Palmerston Ave / Dundas St W,17438
Canada,Toronto,Ontario,Palmerston Ave / Vermont Ave,4599,43.671603,-79.416347,1,intersection,,Palmerston Ave,,,Toronto,ON,,M6G,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Palmerston Ave / Vermont Ave,4599
Canada,Toronto,Ontario,Pape Ave / Gamble Ave,3420,43.690397,-79.349158,1,intersection,,Pape Ave,,,East York,ON,,M4K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Pape Ave / Gamble Ave,3420
Canada,Toronto,Ontario,Pape Subway Green P,930,43.766918,-79.760705,0.9,street_center,,Pape Dr,,,Brampton,ON,,L6R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Pape Subway Green P,930
Canada,Toronto,Ontario,Parkside Dr / Bloor St W - SMART,4670,43.654717,-79.459981,1,intersection,,Bloor St W,,,Toronto,ON,,M6P,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Parkside Dr / Bloor St W - SMART,4670
Canada,Toronto,Ontario,Parliament St / Aberdeen Ave,2165,43.665047,-79.368284,1,intersection,,Parliament St,,,Toronto,ON,,M4X,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Parliament St / Aberdeen Ave,2165
Canada,Toronto,Ontario,Parliament St / Gerrard St,6041,43.66233,-79.367179,0.8,intersection,,Parliament St,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Parliament St / Gerrard St,6041
Canada,Toronto,Ontario,Phoebe St / Spadina Ave,12093,43.648769,-79.396263,0.96,intersection,,Spadina Ave,,,Toronto,ON,,M5T,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Phoebe St / Spadina Ave,12093
Canada,Toronto,Ontario,Polson Pier,8378,43.642019,-79.353296,1,street_center,,Polson St,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Polson Pier,8378
Canada,Toronto,Ontario,Pottery Rd / Lower Don River Trail,2417,43.686637,-79.359767,1,point,,Pottery Rd,,,Toronto,ON,,M4K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Pottery Rd / Lower Don River Trail,2417
Canada,Toronto,Ontario,Pretoria Av / Broadview Av,4672,43.678404,-79.358423,1,intersection,,Broadview Ave,,,Toronto,ON,,M4K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Pretoria Av / Broadview Av,4672
Canada,Toronto,Ontario,Primrose Ave / Davenport Rd,975,43.671929,-79.446035,1,intersection,,Davenport Rd,,,Toronto,ON,,M6H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Primrose Ave / Davenport Rd,975
Canada,Toronto,Ontario,Princes Gate / Nunavut Dr,4605,43.633155,-79.415278,0.61,intersection,,Princes Blvd,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Princes Gate / Nunavut Dr,4605
Canada,Toronto,Ontario,Priscilla  Ave / Dundas St W,935,43.665652,-79.489595,1,intersection,,Dundas St W,,,York,ON,,M6S,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Priscilla  Ave / Dundas St W,935
Canada,Toronto,Ontario,Queen St E / Alton Av,4448,43.663797,-79.327897,0.99,intersection,,Queen St E,,,Toronto,ON,,M4L,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St E / Alton Av,4448
Canada,Toronto,Ontario,Queen St E / Berkeley St,7497,43.655332,-79.365744,1,intersection,,Berkeley St,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St E / Berkeley St,7497
Canada,Toronto,Ontario,Queen St E / George St (Moss Park),98,43.653672,-79.371956,0.99,intersection,,George St,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St E / George St (Moss Park),98
Canada,Toronto,Ontario,Queen St E / Hammersmith Ave,1040,43.671228,-79.294469,1,intersection,,Queen St E,,,Toronto,ON,,M4E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St E / Hammersmith Ave,1040
Canada,Toronto,Ontario,Queen St E / Nursewood Rd (Neville Park Loop),1590,43.673962,-79.281231,1,intersection,,Queen St E,,,Scarborough,ON,,M4E,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St E / Nursewood Rd (Neville Park Loop),1590
Canada,Toronto,Ontario,Queen St E / Pape Ave - SMART,5814,43.66159,-79.337694,1,intersection,,Pape Ave,,,Toronto,ON,,M4M,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St E / Pape Ave - SMART,5814
Canada,Toronto,Ontario,Queen St E / Rushbrooke Ave,4546,43.662798,-79.332253,1,intersection,,Queen St E,,,Toronto,ON,,M4M,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St E / Rushbrooke Ave,4546
Canada,Toronto,Ontario,Queen St E / Sackville St,4746,43.656264,-79.361453,1,intersection,,Queen St E,,,Toronto,ON,,M5A,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St E / Sackville St,4746
Canada,Toronto,Ontario,Queen St E / Woodward Ave,3767,43.665613,-79.319735,1,intersection,,Queen St E,,,Toronto,ON,,M4L,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St E / Woodward Ave,3767
Canada,Toronto,Ontario,Queen St W  /  Fuller Ave - SMART,3509,43.640096,-79.439107,0.98,intersection,,Queen St W,,,Toronto,ON,,M6R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St W  /  Fuller Ave - SMART,3509
Canada,Toronto,Ontario,Queen St W / Close Ave,4564,43.640725,-79.435939,1,intersection,,Queen St W,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St W / Close Ave,4564
Canada,Toronto,Ontario,Queen St W / Cowan Ave,5912,43.641293,-79.433137,1,intersection,,Queen St W,,,Toronto,ON,,M6K,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St W / Cowan Ave,5912
Canada,Toronto,Ontario,Queen St W / Dovercourt Rd,10738,43.643484,-79.422379,1,intersection,,Queen St W,,,Toronto,ON,,M6J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St W / Dovercourt Rd,10738
Canada,Toronto,Ontario,Queen St W / Gladstone Ave,9863,43.642507,-79.427142,1,intersection,,Gladstone Ave,,,Toronto,ON,,M6J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St W / Gladstone Ave,9863
Canada,Toronto,Ontario,Queen St W / James St,1355,43.652132,-79.380707,1,intersection,,James St,,,Toronto,ON,,M5H,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St W / James St,1355
Canada,Toronto,Ontario,Queen St W / John St,34822,43.649865,-79.391076,1,intersection,,Queen St W,,,Toronto,ON,,M5T,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St W / John St,34822
Canada,Toronto,Ontario,Queen St W / Ossington Ave,13082,43.644186,-79.418856,1,intersection,,Ossington Ave,,,Toronto,ON,,M6J,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St W / Ossington Ave,13082
Canada,Toronto,Ontario,Queen St W / Portland St,8380,43.647705,-79.401401,1,intersection,,Queen St W,,,Toronto,ON,,M5V,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St W / Portland St,8380
Canada,Toronto,Ontario,Queen St W / Roncesvalles Ave,2290,43.638707,-79.446209,0.99,intersection,,Queen St W,,,Toronto,ON,,M6R,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St W / Roncesvalles Ave,2290
Canada,Toronto,Ontario,Queen St W / Spadina Ave,14115,43.648731,-79.396496,1,intersection,,Spadina Ave,,,Toronto,ON,,M5T,CA,CanVec+ by Natural Resources Canada,,,,,,,,,,,,,,,,,,,,Queen St W / Spadina Ave,14115
